0,0.0311277873785167,0.0622555747570334,0.0933833621355501,0.124511149514067,0.155638936892583,0.1867667242711,0.217894511649617,0.249022299028134,0.28015008640665,0.311277873785167,0.348838377164002,0.485556862573834,0.558561296859169,0.688888888888889,0.840740740740741,0.992592592592593,1,1,1,1
0.00989430757539722,0.023575146296727,0.0486126780966177,0.0769490138874742,0.106089438604036,0.135696091812362,0.165602271262538,0.195646031088021,0.225532525753805,0.255182070015694,0.285515829675425,0.333029110917593,0.434324977833501,0.558812923229934,0.683101787601204,0.820470175126565,0.961249835113146,1,1,1,NaN
0.0197886151507944,0.0281653181562058,0.0452646484417377,0.0679495314872513,0.0937412035120029,0.120523415553494,0.148020817135953,0.176201789500039,0.204674370442808,0.232694544365672,0.261285495727105,0.309448790433137,0.388764692838917,0.513168910799125,0.6739034138523,0.79508270082056,0.91967326025004,1,1,NaN,NaN
0.0296829227261917,0.0356073625841747,0.0476979967144796,0.0649341314109562,0.0860991501866312,0.109816519085265,0.134372803490645,0.159815499646331,0.186121684109506,0.212529114017309,0.237586833126616,0.284413187968544,0.345796754243647,0.464208826789382,0.606531399327762,0.751173721877367,0.874685412925715,0.986498144259314,NaN,NaN,NaN
0.0395772303015889,0.0440192294739547,0.0527671702684314,0.0658106530190919,0.0825100424414848,0.102532271352353,0.124187623748559,0.146583600717315,0.170267448515215,0.194975288826642,0.221940341665903,0.264374577257059,0.310534006557095,0.424112464043647,0.542840109423042,0.663270682074029,0.787112527186235,NaN,NaN,NaN,NaN
0.0494715378769861,0.0527526909374058,0.0593120680250218,0.0690737823800854,0.0820455174176948,0.0981179275290453,0.116890704880969,0.136391794212893,0.157272100483518,0.18212538660329,0.21718645045296,0.269933551773666,0.351156202413154,0.454217095600315,0.543494390643958,0.644670846924771,NaN,NaN,NaN,NaN,NaN
0.0593658454523833,0.0616288462496396,0.0665302305326688,0.0739934591802096,0.0839179171674342,0.0965473015375027,0.112277194996485,0.12914118589006,0.147444543708726,0.17406115815849,0.223597447104228,0.294350830492049,0.400455343608987,0.504610869360173,0.59653964450287,NaN,NaN,NaN,NaN,NaN,NaN
0.0692601530277805,0.0706260674167199,0.0740575555111701,0.079624280721013,0.0872876423243965,0.0972132574978656,0.110128217397081,0.124469148426441,0.139806584961086,0.171832290914916,0.238669594717861,0.338978430966653,0.457353991214873,0.56316199427384,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0791544606031778,0.0797745954043543,0.081888964398188,0.0857219393999319,0.0913171333657349,0.0988853104460258,0.109375874159419,0.12143460367215,0.13217691899516,0.176478005821482,0.2690502788315,0.401347026961555,0.521410987183293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.089048768178575,0.089060588009005,0.0901401168503485,0.0924033095499159,0.0961078872997264,0.101841499346667,0.111610438115624,0.12552518939337,0.14677207000672,0.183230268426495,0.335991227120968,0.471286623231231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.0989430757539722,0.0982754357474798,0.0985627256816588,0.0997627628567309,0.102076224205786,0.107135270343361,0.120378916257634,0.14569282922326,0.19542940570715,0.297814307857115,0.417527969175436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.108837383329369,0.107392838327773,0.106755012094747,0.106854618812422,0.107979368005895,0.113791069757509,0.138904999953333,0.193214629363848,0.290962995782881,0.407786935402297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.118731690904767,0.116421185204815,0.114692702399798,0.113416129065498,0.112757688875476,0.123068936273547,0.179990716110821,0.282794869791433,0.397905796446215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.128625998480164,0.12567682141243,0.123710254577284,0.12176403215048,0.116989896222945,0.157064694173276,0.273512739652993,0.387884552307189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.138520306055561,0.136292282326273,0.137081423452835,0.141516887799455,0.168862117016035,0.263477624049686,0.37772320298522,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.148414613630958,0.148962453884413,0.16188411469715,0.206520236346033,0.288348783217645,0.371230285818189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.158308921206355,0.177946984828784,0.242428126480011,0.322901742793623,0.404990479041186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.198255555555555,0.277188954743415,0.356593771643579,0.43809003455671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.310385185185185,0.389655899165656,0.470528952364761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.422514814814815,0.502307232465337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.534644444444445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
