P,P_smooth,Q,region_name,fuel
12.72949816401469,9.9148512,.0313370436509188,Africa,coal
12.72949816401469,9.9293957,.0316366215498119,Africa,coal
12.72949816401469,9.9439783,.0319361994487051,Africa,coal
12.72949816401469,9.958601,.0322357773475983,Africa,coal
12.72949816401469,9.9732924,.0325353552464914,Africa,coal
12.72949816401469,9.9880209,.0328349331453846,Africa,coal
12.72949816401469,10.002789,.0331345110442777,Africa,coal
12.72949816401469,10.017593,.0334340889431709,Africa,coal
12.72949816401469,10.032436,.0337336668420641,Africa,coal
12.72949816401469,10.047318,.0340332447409572,Africa,coal
12.72949816401469,10.062235,.0343328226398504,Africa,coal
12.72949816401469,10.07719,.0346324005387435,Africa,coal
12.72949816401469,10.092183,.0349319784376367,Africa,coal
12.72949816401469,10.107213,.0352315563365299,Africa,coal
