"","x"
"1",56.795711607309
"2",10.7423879649069
"3",70.1093019905346
"4",30.1241208708405
"5",2.74559082055949
"6",35.7297263327518
"7",33.6066375129522
"8",6.52105814860117
"9",16.634845303654
"10",73.2914724471051
"11",52.8374228187811
"12",25.2435411783884
"13",76.3874787598489
"14",37.0178419578359
"15",150.19408307205
"16",21.850828296125
"17",178.235176012704
"18",53.8478118581561
"19",38.708927746281
"20",5.89160397456105
"21",10.4069402608873
"22",10.7777101601079
"23",6.63269980867858
"24",38.7494394310503
"25",65.2664909529589
"26",85.3737117055074
"27",36.5243766342297
"28",34.092044562426
"29",20.0270519023733
"30",6.2739498988859
"31",6.77497379112728
"32",8.87222695362638
"33",2.73519788747863
"34",12.1830645860687
"35",5.06918598620391
"36",3.2087159401151
"37",6.90891193537848
"38",1.40263761472502
"39",4.44264843292203
"40",3.10383939637578
"41",12.3878738999134
"42",4.5383702516362
"43",25.1797971568443
"44",26.0701893813191
"45",108.214806407232
"46",62.0762744297076
"47",47.1541730283547
"48",7.975786840759
"49",53.7978072691674
"50",25.0947581683526
"51",57.2038345756834
"52",10.5483842511141
"53",39.8625906997481
"54",100.784452847368
"55",8.52938570485062
"56",6.40048089349534
"57",12.4759560680771
"58",3.76028040359724
"59",20.1318224051153
"60",8.64449650698168
"61",4.43273316166054
"62",11.1584892211499
"63",3.5586019926283
"64",3.26135115894564
"65",15.6156890395376
"66",121.859876372326
"67",9.29806506839574
"68",6.59857157081638
"69",47.13818615848
"70",20.5783544261343
"71",13.3634381731081
"72",6.67599622372854
"73",5.93769062158946
"74",6.10375310948994
"75",22.2295868961729
"76",103.643875022779
"77",98.48825288535
"78",60.8190042374061
"79",58.0769709279138
"80",44.9188052860345
"81",21.9191428410362
"82",54.5511451449076
"83",2.89071316763957
"84",84.6171673116108
"85",17.6691276679579
"86",21.5567708931549
"87",35.0890612684053
"88",23.6934778421743
"89",38.4091457803555
"90",27.4647633297106
"91",38.0675465953573
"92",80.9421565639599
"93",10.335899321654
"94",64.0104764385733
"95",7.09451744719229
"96",28.4971768571498
"97",64.6909749704844
"98",74.5557215272959
"99",33.7890692798087
"100",34.3897759893576
"101",24.8657379746095
"102",22.4912408891756
"103",8.7802017107893
"104",11.2810417787275
"105",28.8992151506852
"106",16.9128103797118
"107",64.8311062356455
"108",157.760506972854
"109",2.50701721803773
"110",193.229733325205
"111",9.44115553816765
"112",33.9528302482757
"113",38.1500585301251
"114",228.693794242886
