reg_id,consumption_share1,consumption_share2,consumption_share3,consumption_share4,consumption_share5,consumption_share6,consumption_share7,consumption_share8,consumption_share9,consumption_share10
FRB03,.02224,.23181179,.0082673905,.14182231,.055717532,.039129287,.080674782,.080674782,.16983105,.16983105
FRB04,.02224,.23181179,.0082673905,.14182231,.055717532,.039129287,.080674782,.080674782,.16983105,.16983105
FRB05,.02224,.23181179,.0082673905,.14182231,.055717532,.039129287,.080674782,.080674782,.16983105,.16983105
FRB06,.02224,.23181179,.0082673905,.14182231,.055717532,.039129287,.080674782,.080674782,.16983105,.16983105
FRC11,.02212538,.23056707,.0079456996,.14075559,.054797344,.037933525,.07971549,.07971549,.17322221,.17322221
FRC12,.02212538,.23056707,.0079456996,.14075559,.054797344,.037933525,.07971549,.07971549,.17322221,.17322221
FRC13,.02212538,.23056707,.0079456996,.14075559,.054797344,.037933525,.07971549,.07971549,.17322221,.17322221
FRC14,.02212538,.23056707,.0079456996,.14075559,.054797344,.037933525,.07971549,.07971549,.17322221,.17322221
FRC21,.020867694,.23925012,.0081739724,.13590413,.053168591,.037725877,.080036946,.080036946,.17241786,.17241786
FRC22,.020867694,.23925012,.0081739724,.13590413,.053168591,.037725877,.080036946,.080036946,.17241786,.17241786
FRC23,.020867694,.23925012,.0081739724,.13590413,.053168591,.037725877,.080036946,.080036946,.17241786,.17241786
FRC24,.020867694,.23925012,.0081739724,.13590413,.053168591,.037725877,.080036946,.080036946,.17241786,.17241786
FRD11,.01976762,.2518473,.0083501497,.13352799,.051335484,.03597809,.078360282,.078360282,.17123638,.17123638
FRD12,.01976762,.2518473,.0083501497,.13352799,.051335484,.03597809,.078360282,.078360282,.17123638,.17123638
FRD13,.01976762,.2518473,.0083501497,.13352799,.051335484,.03597809,.078360282,.078360282,.17123638,.17123638
FRD21,.018722715,.25353616,.0083041256,.13107939,.055397913,.035967022,.077714883,.077714883,.17078146,.17078146
FRD22,.018722715,.25353616,.0083041256,.13107939,.055397913,.035967022,.077714883,.077714883,.17078146,.17078146
FRE11,.01849854,.21964082,.008830159,.14263311,.054702695,.038950957,.079633318,.079633318,.17873855,.17873855
FRE12,.01849854,.21964082,.008830159,.14263311,.054702695,.038950957,.079633318,.079633318,.17873855,.17873855
FRE21,.0211218,.22629414,.008866624,.14064445,.055851415,.037823766,.079211362,.079211362,.17548755,.17548755
FRE22,.0211218,.22629414,.008866624,.14064445,.055851415,.037823766,.079211362,.079211362,.17548755,.17548755
FRE23,.0211218,.22629414,.008866624,.14064445,.055851415,.037823766,.079211362,.079211362,.17548755,.17548755
FRF11,.018169926,.22942133,.009317453,.14619857,.054784309,.037210163,.078720748,.078720748,.17372839,.17372839
FRF12,.018169926,.22942133,.009317453,.14619857,.054784309,.037210163,.078720748,.078720748,.17372839,.17372839
FRF21,.019836137,.24694236,.0084889913,.13443376,.054181568,.037338521,.07795541,.07795541,.17143391,.17143391
FRF22,.019836137,.24694236,.0084889913,.13443376,.054181568,.037338521,.07795541,.07795541,.17143391,.17143391
FRF23,.019836137,.24694236,.0084889913,.13443376,.054181568,.037338521,.07795541,.07795541,.17143391,.17143391
FRF24,.019836137,.24694236,.0084889913,.13443376,.054181568,.037338521,.07795541,.07795541,.17143391,.17143391
FRF31,.019725865,.22797953,.0085528204,.1409329,.054859128,.038201842,.079220876,.079220876,.17565309,.17565309
FRF32,.019725865,.22797953,.0085528204,.1409329,.054859128,.038201842,.079220876,.079220876,.17565309,.17565309
FRF33,.019725865,.22797953,.0085528204,.1409329,.054859128,.038201842,.079220876,.079220876,.17565309,.17565309
FRF34,.019725865,.22797953,.0085528204,.1409329,.054859128,.038201842,.079220876,.079220876,.17565309,.17565309
FRG01,.019666653,.2279321,.0082591074,.14300804,.054334722,.038345385,.079977557,.079977557,.17424946,.17424946
FRG02,.019666653,.2279321,.0082591074,.14300804,.054334722,.038345385,.079977557,.079977557,.17424946,.17424946
FRG03,.019666653,.2279321,.0082591074,.14300804,.054334722,.038345385,.079977557,.079977557,.17424946,.17424946
FRG04,.019666653,.2279321,.0082591074,.14300804,.054334722,.038345385,.079977557,.079977557,.17424946,.17424946
FRG05,.019666653,.2279321,.0082591074,.14300804,.054334722,.038345385,.079977557,.079977557,.17424946,.17424946
FRH01,.019293813,.22271684,.0077089756,.14442775,.054475468,.03810614,.078917317,.078917317,.17771821,.17771821
FRH02,.019293813,.22271684,.0077089756,.14442775,.054475468,.03810614,.078917317,.078917317,.17771821,.17771821
FRH03,.019293813,.22271684,.0077089756,.14442775,.054475468,.03810614,.078917317,.078917317,.17771821,.17771821
FRH04,.019293813,.22271684,.0077089756,.14442775,.054475468,.03810614,.078917317,.078917317,.17771821,.17771821
FRI11,.020981148,.22161503,.0088293226,.14720117,.055095535,.038861226,.079357296,.079357296,.17435101,.17435101
FRI12,.020981148,.22161503,.0088293226,.14720117,.055095535,.038861226,.079357296,.079357296,.17435101,.17435101
FRI13,.020981148,.22161503,.0088293226,.14720117,.055095535,.038861226,.079357296,.079357296,.17435101,.17435101
FRI14,.020981148,.22161503,.0088293226,.14720117,.055095535,.038861226,.079357296,.079357296,.17435101,.17435101
FRI15,.020981148,.22161503,.0088293226,.14720117,.055095535,.038861226,.079357296,.079357296,.17435101,.17435101
FRI21,.020780129,.23622464,.0071080672,.13937722,.051044643,.036454704,.077954821,.077954821,.17655045,.17655045
FRI22,.020780129,.23622464,.0071080672,.13937722,.051044643,.036454704,.077954821,.077954821,.17655045,.17655045
FRI23,.020780129,.23622464,.0071080672,.13937722,.051044643,.036454704,.077954821,.077954821,.17655045,.17655045
FRI31,.021437744,.23107967,.0077447938,.14421518,.050930209,.037272628,.079009309,.079009309,.17465058,.17465058
FRI32,.021437744,.23107967,.0077447938,.14421518,.050930209,.037272628,.079009309,.079009309,.17465058,.17465058
FRI33,.021437744,.23107967,.0077447938,.14421518,.050930209,.037272628,.079009309,.079009309,.17465058,.17465058
FRI34,.021437744,.23107967,.0077447938,.14421518,.050930209,.037272628,.079009309,.079009309,.17465058,.17465058
FRJ11,.022823324,.22707403,.0087112654,.14439505,.05051209,.038472295,.078693472,.078693472,.17531252,.17531252
FRJ12,.022823324,.22707403,.0087112654,.14439505,.05051209,.038472295,.078693472,.078693472,.17531252,.17531252
FRJ13,.022823324,.22707403,.0087112654,.14439505,.05051209,.038472295,.078693472,.078693472,.17531252,.17531252
FRJ14,.022823324,.22707403,.0087112654,.14439505,.05051209,.038472295,.078693472,.078693472,.17531252,.17531252
FRJ15,.022823324,.22707403,.0087112654,.14439505,.05051209,.038472295,.078693472,.078693472,.17531252,.17531252
FRJ21,.020872407,.22281228,.0080630733,.14517437,.053018603,.037598811,.078301415,.078301415,.17792884,.17792884
FRJ22,.020872407,.22281228,.0080630733,.14517437,.053018603,.037598811,.078301415,.078301415,.17792884,.17792884
FRJ23,.020872407,.22281228,.0080630733,.14517437,.053018603,.037598811,.078301415,.078301415,.17792884,.17792884
FRJ24,.020872407,.22281228,.0080630733,.14517437,.053018603,.037598811,.078301415,.078301415,.17792884,.17792884
FRJ25,.020872407,.22281228,.0080630733,.14517437,.053018603,.037598811,.078301415,.078301415,.17792884,.17792884
FRJ26,.020872407,.22281228,.0080630733,.14517437,.053018603,.037598811,.078301415,.078301415,.17792884,.17792884
FRJ27,.020872407,.22281228,.0080630733,.14517437,.053018603,.037598811,.078301415,.078301415,.17792884,.17792884
FRJ28,.020872407,.22281228,.0080630733,.14517437,.053018603,.037598811,.078301415,.078301415,.17792884,.17792884
FRK11,.02202546,.24537154,.0067606531,.12790526,.04971838,.038506392,.078868262,.078868262,.17598788,.17598788
FRK12,.02202546,.24537154,.0067606531,.12790526,.04971838,.038506392,.078868262,.078868262,.17598788,.17598788
FRK13,.02202546,.24537154,.0067606531,.12790526,.04971838,.038506392,.078868262,.078868262,.17598788,.17598788
FRK14,.02202546,.24537154,.0067606531,.12790526,.04971838,.038506392,.078868262,.078868262,.17598788,.17598788
FRK21,.018856904,.23598999,.0081122592,.13941723,.052032221,.038174834,.079093061,.079093061,.17461523,.17461523
FRK22,.018856904,.23598999,.0081122592,.13941723,.052032221,.038174834,.079093061,.079093061,.17461523,.17461523
FRK23,.018856904,.23598999,.0081122592,.13941723,.052032221,.038174834,.079093061,.079093061,.17461523,.17461523
FRK24,.018856904,.23598999,.0081122592,.13941723,.052032221,.038174834,.079093061,.079093061,.17461523,.17461523
FRK25,.018856904,.23598999,.0081122592,.13941723,.052032221,.038174834,.079093061,.079093061,.17461523,.17461523
FRK26,.018856904,.23598999,.0081122592,.13941723,.052032221,.038174834,.079093061,.079093061,.17461523,.17461523
FRK27,.018856904,.23598999,.0081122592,.13941723,.052032221,.038174834,.079093061,.079093061,.17461523,.17461523
FRK28,.018856904,.23598999,.0081122592,.13941723,.052032221,.038174834,.079093061,.079093061,.17461523,.17461523
FRL01,.022379672,.23122704,.0084448885,.1428116,.054734167,.039324053,.079182789,.079182789,.17135651,.17135651
FRL02,.022379672,.23122704,.0084448885,.1428116,.054734167,.039324053,.079182789,.079182789,.17135651,.17135651
FRL03,.022379672,.23122704,.0084448885,.1428116,.054734167,.039324053,.079182789,.079182789,.17135651,.17135651
FRL04,.022379672,.23122704,.0084448885,.1428116,.054734167,.039324053,.079182789,.079182789,.17135651,.17135651
FRL05,.022379672,.23122704,.0084448885,.1428116,.054734167,.039324053,.079182789,.079182789,.17135651,.17135651
FRL06,.022379672,.23122704,.0084448885,.1428116,.054734167,.039324053,.079182789,.079182789,.17135651,.17135651
FRM01,.01853767,.22405693,.0089434171,.14636476,.054869033,.036342543,.077306554,.077306554,.17813626,.17813626
FRM02,.01853767,.22405693,.0089434171,.14636476,.054869033,.036342543,.077306554,.077306554,.17813626,.17813626
FRY10,.020318741,.22948839,.0081177279,.14075418,.053531077,.038013734,.079026379,.079026379,.1758617,.1758617
FRY20,.020318741,.22948839,.0081177279,.14075418,.053531077,.038013734,.079026379,.079026379,.1758617,.1758617
FRY30,.020318741,.22948839,.0081177279,.14075418,.053531077,.038013734,.079026379,.079026379,.1758617,.1758617
FRY40,.020318741,.22948839,.0081177279,.14075418,.053531077,.038013734,.079026379,.079026379,.1758617,.1758617
FRY50,.020318741,.22948839,.0081177279,.14075418,.053531077,.038013734,.079026379,.079026379,.1758617,.1758617
HR031,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR032,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR033,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR034,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR035,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR036,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR037,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR041,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR042,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR043,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR044,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR045,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR046,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR047,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR048,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR049,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR04A,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR04B,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR04C,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR04D,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HR04E,.019025847,.23924528,.0068527465,.17163055,.058693625,.031946942,.064986706,.064986706,.1713158,.1713158
HU110,.020929476,.32164606,.0040436704,.11463318,.05987731,.028357875,.051249556,.051249556,.17400667,.17400667
HU120,.020929476,.32164606,.0040436704,.11463318,.05987731,.028357875,.051249556,.051249556,.17400667,.17400667
HU211,.035415079,.32941383,.0042190691,.1077529,.05281936,.029241538,.051423382,.051423382,.1691457,.1691457
HU212,.035415079,.32941383,.0042190691,.1077529,.05281936,.029241538,.051423382,.051423382,.1691457,.1691457
HU213,.035415079,.32941383,.0042190691,.1077529,.05281936,.029241538,.051423382,.051423382,.1691457,.1691457
HU221,.035035346,.32381734,.0045328652,.11133272,.053803872,.028711839,.051202018,.051202018,.17018101,.17018101
HU222,.035035346,.32381734,.0045328652,.11133272,.053803872,.028711839,.051202018,.051202018,.17018101,.17018101
HU223,.035035346,.32381734,.0045328652,.11133272,.053803872,.028711839,.051202018,.051202018,.17018101,.17018101
HU231,.037233885,.31897283,.004591045,.10599045,.057732351,.030303895,.052077342,.052077342,.17051043,.17051043
HU232,.037233885,.31897283,.004591045,.10599045,.057732351,.030303895,.052077342,.052077342,.17051043,.17051043
HU233,.037233885,.31897283,.004591045,.10599045,.057732351,.030303895,.052077342,.052077342,.17051043,.17051043
HU311,.034520399,.32617438,.0045188335,.10584611,.056622494,.027708178,.051809974,.051809974,.17049484,.17049484
HU312,.034520399,.32617438,.0045188335,.10584611,.056622494,.027708178,.051809974,.051809974,.17049484,.17049484
HU313,.034520399,.32617438,.0045188335,.10584611,.056622494,.027708178,.051809974,.051809974,.17049484,.17049484
HU321,.035626128,.32924339,.00436283,.09942548,.060101692,.028527625,.051679023,.051679023,.16967741,.16967741
HU322,.035626128,.32924339,.00436283,.09942548,.060101692,.028527625,.051679023,.051679023,.16967741,.16967741
HU323,.035626128,.32924339,.00436283,.09942548,.060101692,.028527625,.051679023,.051679023,.16967741,.16967741
HU331,.034692887,.3305836,.0045158048,.10294064,.05823601,.028708337,.050490957,.050490957,.1696704,.1696704
HU332,.034692887,.3305836,.0045158048,.10294064,.05823601,.028708337,.050490957,.050490957,.1696704,.1696704
HU333,.034692887,.3305836,.0045158048,.10294064,.05823601,.028708337,.050490957,.050490957,.1696704,.1696704
IE041,.012846543,.25197956,.0017288938,.12613967,.061352279,.023572916,.066961214,.066961214,.19422884,.19422884
IE042,.012846543,.25197956,.0017288938,.12613967,.061352279,.023572916,.066961214,.066961214,.19422884,.19422884
IE051,.014338086,.24814752,.0025019397,.12664312,.064973034,.023225544,.066423297,.066423297,.19366206,.19366206
IE052,.014338086,.24814752,.0025019397,.12664312,.064973034,.023225544,.066423297,.066423297,.19366206,.19366206
IE053,.014338086,.24814752,.0025019397,.12664312,.064973034,.023225544,.066423297,.066423297,.19366206,.19366206
IE061,.014338086,.24814752,.0025019397,.12664312,.064973034,.023225544,.066423297,.066423297,.19366206,.19366206
IE062,.014338086,.24814752,.0025019397,.12664312,.064973034,.023225544,.066423297,.066423297,.19366206,.19366206
IE063,.012846543,.25197956,.0017288938,.12613967,.061352279,.023572916,.066961214,.066961214,.19422884,.19422884
IL,.05456762,.29073057,.0051085022,.17529812,.06596455,.054508358,.047685903,.047685903,.12922521,.12922521
IN1,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN10,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN100,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN101,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN102,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN103,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN104,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN105,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN106,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN107,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN108,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN109,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN11,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN110,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN111,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN112,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN113,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN114,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN115,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN116,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN117,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN118,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN119,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN12,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN120,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN121,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN122,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN123,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN124,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN125,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN126,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN127,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN128,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN129,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN13,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN130,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN131,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN132,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN133,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN134,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN135,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN136,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN137,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN138,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN139,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN14,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN140,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN141,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN142,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN143,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN144,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN145,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN146,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN147,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN148,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN149,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN15,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN150,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN151,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN152,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN153,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN154,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN155,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN156,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN157,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN158,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN159,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN16,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN160,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN161,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN162,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN163,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN164,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN165,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN166,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN167,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN168,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN169,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN17,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN170,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN171,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN172,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN173,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN174,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN175,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN176,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN177,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN178,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN179,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN18,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN180,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN181,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN182,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN183,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN184,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN185,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN186,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN187,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN188,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN189,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN19,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN190,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN191,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN192,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN193,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN194,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN195,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN196,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN197,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN198,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN199,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
IN2,.18262559,.26266536,.012469578,.10781791,.089685418,.022303227,.056057487,.056057487,.10515895,.10515895
