"","x"
"332",3362.16023135949
"333",545.160459692976
"334",1579.93998655072
"335",3004.62549583453
"336",6624.6029122455
"337",343.101419489497
"338",2862.24080456271
"339",2173.27676118083
"340",503.009903247613
"341",2340.76682760313
"342",2938.85401106979
"343",821.392164255458
"344",205.019805391888
"345",801.08223161865
"346",447.728597801388
"347",1046.58890432106
"348",441.216169723334
"349",951.14214770498
"350",821.124956273815
"351",904.975777853195
"352",826.497573288442
"353",1380.70241988741
"354",2777.82282980385
"355",436.741057872548
"356",499.262168594089
"357",2015.70120295214
"358",418.656686651871
"359",1308.55709164179
"360",695.522625054213
"361",15402.2743003421
"362",2857.02645087304
"363",3930.10281158348
"364",603.088337677777
"365",8996.72882312111
"366",1767.32594200618
"367",4252.24567628359
"368",438.422395066277
"369",718.397553436839
"370",1427.11524283513
"371",243.304631405928
"372",1287.41892434332
"373",5484.51174262867
"374",769.143205572127
"375",3661.93971893561
"376",4537.20239788538
"377",8609.27349349702
"378",10680.4661408382
"379",327.790688444327
"380",480.363600508691
"381",1039.60771304198
"382",1719.51206578554
"383",913.817487457441
"384",2907.34776280078
"385",3499.33776586606
"386",2988.95656012036
"387",796.309148422486
"388",2199.62186038324
"389",216.170135325923
"390",1799.87967970802
"391",871.953190189769
"392",1154.73256480061
"393",1873.66959164156
"394",527.21781137669
"395",385.440374990103
"396",1189.74837666674
"397",1064.84910084669
"398",797.990548939416
"399",821.365957753529
"400",911.242852862119
"401",4030.75938017133
"402",684.335641959198
"403",225.192845076796
"404",809.001185895084
"405",901.711496880764
"406",233.601975660099
"407",215.28760653018
"408",2293.01401040239
"409",1306.96975600196
"410",485.486691629395
"411",5144.41801226524
"412",2015.94568675073
"413",3718.7133585484
"414",7379.43743998824
"415",2292.35272577413
"416",842.74692018701
"417",997.296691243898
"418",20323.8998281353
"419",323.612533155884
"420",1258.47775937385
"421",3204.16749557235
"422",2215.24847190981
"423",786.955059279968
"424",286.449039295638
"425",6968.31970232635
"426",11537.8227383261
"427",3149.54557597415
"428",950.996993522648
"429",6494.09383691024
"430",5816.47152015651
"431",2483.5777355237
"432",908.9600095324
"433",592.875087876217
"434",230.191284689993
"435",454.589777529394
"436",2292.48096866795
"437",321.84588893565
"438",1712.8271557905
"439",807.227854240016
"440",5807.3061303978
"441",717.035448125353
"442",361.673159406002
"443",1532.32978221165
"444",608.284734990504
"445",865.645066607904
"446",711.698815957424
"447",279.329354395791
"448",12698.1884798654
"449",3685.62400175767
"450",2522.64965999646
"451",655.694553026334
"452",249.881776796343
"453",1831.70491717206
"454",2465.48568989899
"455",736.193947617464
"456",5090.89282865943
"457",5947.61644692625
"458",6602.117527852
"459",4764.20928052174
"460",6547.71551268262
"461",407.161002528755
"462",3354.81682356962
"463",942.435677821993
"464",660.820792437359
"465",1185.99350841435
"466",1962.55297439254
"467",689.321233026246
